,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
3077,us,11368871,rczkqpdycaa3n,b002bshts0,521155504,tiny love classic mobile,baby,4,0,0,n,y,baby loves it!,"my three month old loves this. she falls asleep to it almost every night.  it has great colors.  the two downsides to this:<br /><br />1. batteries run out a lot, plus it takes c batteries (who still has these stocked up at home)<br /><br />2. the music i find to be annoying.  the baby loves it but i have to shut the door.",1/8/2013,1,0
3175,us,11521474,r3i074g6juoum5,b000wjpcmk,490115977,graco imonitor vibe (discontinued by manufacturer),baby,1,0,0,n,n,junk,"bad quality item.  it has never been able to hold a charge, it has static, and the plug comes out easily.  do not buy!  so annoying.",5/4/2011,-1,1
3248,us,11669795,re6gmna7956xr,b0012bwudq,946262505,xpress trainer pro-all in one-real simple potty training round/standard family toilet seat,baby,1,2,3,n,n,gross,"i don't normally leave one star reviews, but wow, so completely horrible.<br /><br />do not buy if you have any small boys in your home who might use this toilet. the adult ring does not stay up when you stand at the toilet to go pee.<br /><br />for my husband, this is annoying but not unsurmountable. he holds the seat up while he does his business and then let's it drop.<br /><br />for my 4 year old, completely disgusting. his arms aren't long enough to hold the seat up without leaning against the rim, plus he's 4. do you know a 4 year old with great potty tidiness?<br /><br />i had hoped that this could be a solution to potty training my daughter that would work in a small bathroom with limited space, but it is an expensive piece of trash.",8/22/2014,0,0
3469,us,12035696,r2mub9wx7p2t5o,b0048jjx9s,474905988,tommee tippee closer to nature sensitive tummy starter kit,baby,4,17,18,n,n,must knows of these bottles...,"my baby was exclusively breast fed for 5 months, at two months we tried these to make things more convenient for me once in a while but she would barely take them. she also wouldn't take a paci as well so we figured we'd just have to wait on the bottle thing. in a crunch, my sister in law gave my husband a plain lil' bottle they had gotten from nic-u and she took it very well. i'm adding all that in case any other breast feeding moms are having the same problems. anyhow, after 5 months, i tried these again and she had no problems. she had severe reflux, so we started with these, if your baby does not, i would suggest getting the regular tommee tippee bottles, now that she is almost 7 months we have switched to the regular fast flow nipple and bought regular rings to convert these to use without the long vent. the secret to keeping the nipple from collapsing: yes it is a little annoying to take this extra step but it works for me every time **after preparing the bottle (formula or breast milk is all mixed and ready to feed), **open the bottle back up and squeeze the little silicone valve bubble at the bottom of the cone (this is where the slit that allows air to escape is), close it up and its ready to go!! i guess they seal up really easy and i've tried this every other way and it only works when done right before feeding. because of this, this bottle is a deal breaker for most daddies, i always fixed it for my husband because he can be a bigger baby than my daughter ;) fyi, the regular bottles are the same in their own way; the way to fix those is easier and less messy because the air spout is on the nipple top so you can squeeze it without opening the bottle. i don't believe any bottle is perfect, we already invested in these and i love everything else about these bottles... the small problem with the vent is really an easy fix, so i would buy them again. hope this helps :)",8/10/2011,1,0
3571,US,12180399,R3HZAT69C4VXT5,B006I1ZMJ4,897746518,"baby buddy secure-a-toy, safety strap secures toys, teether, or pacifiers to strollers, highchairs, car seats鈥攁djustable length to keep toys sanitary clean",Baby,4,0,0,N,Y,Very good but threads came loose,"This is a great product and it keeps the toys from falling on the floor when attached to the stroller.  However, the ribbon started shredding and came apart after only a few weeks of use.  I called the company and they were very annoying and would not give me a new one and they told me to contact amazon.  Amazon sent me a new package and I sent the broken one back.  Great service from amazon and the product is working just fine.  Must have been a dud.",8/8/2012,-1,1
3946,US,12672593,R22IPPQJ4UZTYI,B007H0SFZI,506569016,"beistle 66675 pin the pacifier baby shower game, 17 x 18.5",Baby,3,0,0,N,Y,Cute but fragile,This product would be great for a kids party. You have to cut out all of the pacifiers which was a bit annoying.,8/29/2013,-1,0
3951,us,12674919,r17vh3dajhmsbd,b0007kmufg,136988805,alpha sport 3-in-1 convertible car seat - rugby,baby,4,0,0,n,n,"nice seat, good value","i was a little hesitant with purchasing this car seat because i bought it for like $60 at sam's club.  however, i have been pleasantly surprised with its quality.  i started putting my daughter in it at about 5 or 6 months and she fit very nicely.  it seemed cozy.  she is now almost one and soon we will be switching her around and i'm interested in how it will work facing forward.  the seat is really simple to readjust for height and weight as the baby gets older.  pretty easy clean up too.      some cons i do have:    if you don't have the latch system, all of the buckles are really annoying and get in the way.  i had to kind of rig them all together.      when the seat is facing forward, there is no easy way, without rebuckling to recline the seat for sleeping.    it is on the large/bulky side and barely fits in my vw passat.  the front seats cannot go all the way back when the car seat is rear facing.  i do a lot of in and out of other vehicles with the seat and it is rather bulky to carry around.",7/10/2007,-1,1
4168,US,13003794,RR1LBNWN8MXSC,B0037UZUR8,137759317,"mam start silicone pacifier, colors may vary, 2-count",Baby,4,22,24,N,Y,"Love the pacifiers, hate color choice",These are the only pacifiers my son will (somewhat) take.  It's really annoying though that I purchased two packs and they are ALL pink.  PLEASE give an option to choose color or make them gender neutral!  We use them at home but come on.,5/9/2011,1,0
4200,us,13043446,r25b0fagvyp7v5,b00gabnv9a,764279456,beco gemini baby carrier - gray - birth & up,baby,4,1,1,n,y,should i have chosen an ergobaby??,"i chose this baby carrier because of it's versatility and the good reviews i had read, and here's what i have found after two months of using this carrier:<br /><br />the pros:<br />- it's comfortable to wear<br />- it looks great<br />- it's good quality<br />- no inserts needed<br />- it's versatile/four positions to carry your baby<br /><br />the cons:<br /> - when you open the shoulder straps and let them hang down in front of you while strapping in your baby or getting your baby out of the carrier, the straps touch the ground because they are so long, even if you shorten the end of the straps all the way. maybe taller people won't have this problem, but at 5'4&#34; i certainly do.  it's annoying because i end up having to wash this carrier more often than i would like because it keeps touching the ground.<br />- the hood doesn't provide as much coverage as the ergobaby, so i end up having to use a small blanket in addition to the hood to shield my three-and-a half month old from the sun and rain<br />- there's no pockets to store anything<br />- although the material is of good quality, it's bulkier and doesn't fold up and store as easily as a simple cloth baby carrier<br />- the material is very thick, so during the summer, this carrier often gets too hot to use<br /><br />overall i'm very satisfied with this baby carrier, but i often wonder if i should have chosen a ergobaby instead because it seems more practical in many ways, and they're about the same price.",8/10/2014,1,1
4516,us,13521912,r1g2bg98iequy8,b00bdc45x2,51465617,petunia pickle bottom glazed sashay satchel,baby,5,0,0,n,y,3rd diaper bag in 9 months,i love this bag.  it is big enough to hold everything i need but not super bulky.  i chose this bag because of the optional backpack feature (as opposed to the boxy always having the straps out) and use it frequently. i had a jj cole bag before this one and could never get it closed and worried about things falling out.  the only annoying thing with this bag is that when you are wearing it as a backpack the front pocket is easily accessible.  i keep my phone and wallet in the pocket where the straps go so that they aren't there for the taking of anyone behind me.,7/6/2013,0,0
4621,US,13694599,R2SLEYV573MOEW,B002UXQRK2,854993067,"gerber first essentials 2 pack natural flex pacifier, colors may vary (discontinued by manufacturer)",Baby,2,0,0,N,Y,"Not a favorite, but our kid is not big on pacifiers anyway","Baby wouldn't take any pacifier other than the Soothee. This one was too slippery plastic for sure (not matte finish like the Soothe) and kept sliding around his mouth. The Flex action was also annoying because if you put your finger in the hole you could push it too far down his throat, which we only did once before we learned our lesson.",12/5/2014,-1,0
4687,US,13797629,R2W32D77TQDGSS,B005SASC9I,513564343,"philips avent bpa free fashion infant pacifier, 2 pack",Baby,4,0,0,N,Y,Can't choose designs,These pacifiers are cute. My daughter actually doesn't take a pacifier so I haven't used these much. I got the blue ones which is a little annoying. Why can't we pick our design?? I boiled these to sterilize and water got inside the pacifier. I don't think that makes it very sanitary later on. But I'm giving it 4 stars because of how cute they are and how flat they lay on my baby's face (when she took them. ),12/11/2012,1,0
5065,us,14377377,r2tnkqc2cqcj22,b001mtelik,19632877,safety 1st crystal clear nursery monitor,baby,1,1,1,n,n,static!!,"i spent so much time trying to place this monitor in a location where it doesn't play static. the amount of static varies based on whether it's plugged in (more static) or using battery power, where it's placed on the table, and whether or not you're touching it. it's so aggravating that i find myself relocating so i can hear my son myself rather than listen to the annoying static. i'm currently on the market for a new one.",1/3/2013,-1,0
5091,US,14420389,R2T3CXEB1I8R2L,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,5,0,1,N,Y,Great pacifier,"My older son always used Nuk pacifiers, and our baby only likes these. Each was/is totally devoted to their pacis. Having experience with both types, I prefer this kind. Here's why:<br /><br />These are all one piece. The Nuk's would get a little bit of water inside of the nipple when washed/boiled, and over time would get cloudy and gross inside, and little bits of dust/grime would get stuck in the seam between the hard plastic shell and the nipple. These get totally clean and there are no seams or areas for water or grime to collect.<br /><br />These are all the same semi-soft material. Our baby will chew on the edges to help with teething, and if he face-plants while sucking/chewing (which happened a LOT while learning to crawl) there are no hard areas to hurt him. Landing on the edge of a Nuk can hurt a little.<br /><br />The only annoying thing is that these bounce like crazy when dropped. We have hardwood floors through most of the house and they can easily end up 10 feet away if dropped from adult height while holding baby. We probably have one under most pieces of furniture at our house at any given time. So just accept this and buy a bunch so you have backups. On the plus side, my 3-year-old thinks it is fun to go on a &#34;pacifier hunt&#34; and see how many he can find while slithering under furniture.",6/17/2014,1,1
5983,US,15829325,R33PUXLLXK151S,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,I like these BECAUSE they fall out,"I like these BECAUSE they fall out. They calm baby but then fall out during a nap so he doesn't get dependent on them. I think they have been less habit forming than the brands that you need a crowbar to pry off. That said, it is annoying to constantly have to find them on the floor when baby spits them out, and you sometimes have to hold them in baby's mouth when he is vertical.",3/4/2015,1,0
5986,US,15830458,R3AZ0XJU9L7WX4,B00020V5A2,410984583,"summer infant deluxe day and night handheld color video monitor with 2.5 screen, blue (discontinued by manufacturer)",baby,4,0,0,n,n,still working great after 2 1/2 years,"we bought this before my daughter was born. the picture is amazing (although if you don't have a spotlight on her you're not going to see anything near the vibrant color... but, really, is vibrant color why you're buying this) i could see my baby's chest rise and fall. but better than anything is the amazing quality of sound you get coupled with the picture.     this has saved me sooo many times from running upstairs or it made me have to go upstairs because i can hear even the faintest variation of her breathing pattern and i don't even have the volume up all the way and the camera is at least 5ft-6ft away from her. the other nice touch is that the infrared camera is green (not red). at first annoying, but my daughter doesn't even notice it and it doesn't hinder her sleep.     i have two handhelds of the same exact product and bought an additional camera and handheld and camera (summer) that were not the same model and they integrated seamlessly. also very easy to pack up and set up anytime she spends the night with someone/somewhere else.    over the past 6 months the sound began to \\tick\\ a bit (annoying when you're trying to sleep) but it didn't do that on all handhelds so we just switched them out. lastly, all are now plugged in. you get much clearer reception both voice and picture quality. now that i'm out of the newborn stage i don't feel i need to \\see\\ her all the time as long as i can hear her.      i did a lot of research before purchasing and hands down this is the best monitor out there including other less expensive summer monitors (friend has one and has had to return hers 3-4 times).",12/26/2008,1,1
6026,US,15882656,RROS5MW1NZKHS,B004VL2VRY,175568661,motorola mbp33 wireless video baby monitor with infrared night vision and zoom 2.8 color lcd,baby,5,0,0,n,n,wonderful video monitor!! worth every penny!,"my husband and i looked into a lot of different monitors...both video and just audio. we really wanted to get a video monitor since we like the idea of being able to the check on our little one without possibly waking her up.....especially when we hear a funny noise. (so nice to not have to get out of bed to check on her.) also, we plan to get a second camera and put that in the play room once she is older so we can check on her while doing other things.<br /><br />most video monitors cost a lot, and if you want tons of bells and whistles then you will have to shell out a lot of cash, but this one seemed to be the best for the price(especially based on all of the positive reviews). below are the positives and negatives i have found after 6 months of use. (plus a few \\eh, it doesn't do much for me\\ things.)<br /><br />positives<br />over 6 months of use and no problems at all!<br />can clearly hear and see our child (screen size is great, good detail during the day and very good night vision)<br />was about to mount the camera on the wall near the crib and see the entire inside of the crib while also being able to see a lot of details of her face.<br />displays the room temperature<br />decent range (can work outside and still hear and see her)<br />the sound is very clear and i like the five led alerts for noise level.<br /><br />eh, it doesn't do much for me<br />can zoom in one level (with how much a child moves in a crib it's not that helpful)<br />has an intercom so you can talk to your child (just made mine mad because she couldn't see me...will be a more useful feature when i buy a second camera and mount it in the play area)<br />has lullabies....kinda annoying to me, kid might like them.<br /><br />negatives<br />the only negative i have (and it's not that negative) is that the battery doesn't last super long. if you are smart and plug it in when it is not in use then you shouldn't have a problem. it does last for several hours left on and even longer if you turn it off but don't plug it in. i suggest you leave it plugged in at night and just leave the screen off. (the screen stays on when plugged in and will turn off after about 4 or 5 minutes if it's not.)<br /><br />overall.....a great buy!!!turn it off but don't plug it in. i suggest you leave it plugged in at night and just leave the screen off. (the screen stays on when plugged in and will turn off after about 4 or 5 minutes if it's not.)<br /><br />overall.....a great buy!!!",11/17/2012,-1,1
6215,us,16197365,r1jdui1u0wev2y,b0038jdvce,642672393,oxo tot soap dispensing bottle brush,baby,5,0,0,n,y,best bottle cleaner,"my favorite bottle cleaner.  med soft bristles easily bend to get into a small bottle top, then bristles on top reach edges easily on the inside.  tried a couple others that were just annoying.  this one is our favorite!  the stand was nice and helpful to keep it clean and dry",11/30/2013,1,1
6416,US,16537558,R1MP2HKCZJ18W8,B002UXQRGQ,807533519,"nuk silicone animal faces 2 pack bpa free pacifier, size 2",Baby,3,4,8,N,N,asymmetric,"We got these because we thought Gerber was generally high quality, and they were cute.  While it's not a horrible pacifier, I don't think the unique shape really means anything better for your baby.<br /><br />One issue with these pacifiers is that they are designed to have a certain orientation (i.e. one side is up).  This makes it less convenient for placing the pacifier in the child's mouth because you have to make sure it's the right direction--half the time I'm flipping it over and then giving it to him, rather than just giving it to him.  This is especially annoying in two cases:<br />1) He puts the pacifier in his mouth himself, and<br />2) You're trying to give the pacifier at night in bed or in the car and you have less ability to see what's going on<br /><br />Since I think the orthodontics is pretty much a gimmick, it probably doesn't really matter which way it's oriented, but even for someone like me it's a little distracting to think it's upside down.<br /><br />The second issue with these pacifiers is the back is designed with a slit in them so that when you wash them water gets into the nipple and makes a squishing noise afterwards.  If you set them on their back for a while they do eventually dry/drain, so it's not a deal-breaker, but it does require extra time before being able to use it again.",12/19/2011,-1,1
6531,us,16789165,r2h7kw8l0rrj61,b00jwx0sl2,604569810,"twist pouches - direct-pump, twist-cap breastmilk storage bags (includes caps)",baby,5,0,0,n,y,i love the pouches,i love the pouches!!!  several reasons 1.  they have a lid not an annoying zip close. 2.  they lay flat to freeze or refrigerate. 3.  they can be used for milk or food. 4.  nothing to wash or sanitize<br />i would also recommend the bottle/food warmer,6/18/2015,1,1
7092,us,18184186,r22hn8302xgt00,b001d7jocy,630987452,munchkin mighty grip 10 oz spill proof straw cup,baby,3,1,1,n,y,great sippy with 1 flaw,"we have been using these straw sippy cups now for a few months and have decided that we like them.  they really are spill proof, hold a lot of liquid, and are easy for my daughter to use.  the only flaw is that liquid is held in the straw after my daughter finishes drinking and when she pulls the sippy from her mouth, the straw tends to flick liquid back at her face.  so, she gets hits with a few drops of liquid after most sips.  it's annoying and tends to shock her after each drink.",7/27/2011,1,1
7176,us,18398399,r3k8bwpttlbj4a,b000wjpcmk,490115977,graco imonitor vibe (discontinued by manufacturer),baby,1,0,0,n,n,graco imonitor vibe-inferior & frustrating,"this was one of the few selections at target.  what a disappointment & rip-off this has been.  the charge runs out in less than 12 hrs & the signal is unreliable.  also, there is no sound activated feature, so there is an annoying constant low level of white noise (for those precious few hours of sleep that parents do get & as sound-sensitive as we new moms are, i have found this very frustrating).  we had a sony baby call as our first monitor for our older child but i thought we couldn't go wrong with graco.  i would stronly recommend testing your monitor out thoroughly before you need to use it.",12/10/2009,1,0
7203,US,18472807,R29332AN5ZTFXE,B0000DH5TU,900591628,Sound N Lights Monitor with Dual Receivers,Baby,2,1,2,N,N,"It's OK, I'm sure there are Better.","This monitor is staticky. I mean if it's the only one you have then it's  fine because you can still hear your child, but the amount of static is annoying and kind of distracting if you are trying to do work. I would suggest that parents shop around before purchasing an item that is cheaper.",4/8/2005,1,1
7301,US,18731270,R2KR0P3KRS9DGG,B00352M1RA,932874238,"mam 2 pack original silicone pacifier, 0-6 months, colors may vary",Baby,2,0,2,N,Y,"Don't order, unless you don't mind pink!","I have ordered these MAM products (colors may vary) three times now, and every single time we have received pink ones.. I find that to be very odd and annoying.",4/20/2014,1,0
7886,us,20272819,r23zxofecky64y,b004uyfpgq,835653957,dadgear mb-ba-bk basic black messenger diaper bag,baby,3,0,0,n,n,just not big enough,"i bought this bag after buying and returning the courier version of the same bag. i thought it would be big enough for me to have enough in it for a 2 year old as well as a newborn. it's just not big enough and there aren't enough pockets. there is no where for \\mommy's things\\ to go and the bottle pockets aren't lined so not sure how they would stay cool. it's a fine bag - although not sure why the front flap comes off, seems like that would be annoying. all in all i wouldn't recommend this bag to anyone. it's just really not practicle.",9/9/2011,1,1
8318,us,21405108,rbdwhmw929l5h,b00h0dh2om,728652087,lansinoh momma bottle with naturalwave nipple,baby,5,7,9,n,n,both mine and little one's favorite bottle!!,"i have a slight obsession with trying different bottles and i have to say these have landed at the top of my list! my son is 3 months old, not colicky and formula fed. i wasn't really trying to fix anything like gas or spit up because i feel like he is not excessive with either of those...but i just like to see what bottle he seems the most comfortable with. i started with medela when i was breastfeeding and the nipples collapsed all the time, i tried avent original and it just was annoying and nipple is long imo, i tried avent natural which i liked but the air vent in the nipple got punctured when trying to clean milk out of it and then the bottle leaked!! ugh!, i tried dr. brown...and i was happy with those but cleaning all the parts was annoying and since my baby didn't really need all that venting i guess they were pointless to me. nuk bottles are horrible you can't even shake your formula to mix it because of how the nipple is tilted. playtex new style drop in bottle omg i'm not even gonna go there!!! yuck! tommee tippe  i jus wasn't really a fan of them the nipple seemed to come loose from ring way to easily and i really didn't like the shape... i love the lansinoh momma bottle and nipple and so does my baby!!! it is comfortable to hold and he seems very comfy and doesn't have to re-adjust his latch or release for air (with parent's choice bottles was drawing away from nipple to vent air...not good!). sooooo easy to clean as well with the wide neck and this also makes easy to put formula into bottle. i just bought a comotomo bottle and i'll see how that goes!",11/4/2014,1,1
8396,us,21598990,r3ht7d1sgxs1mc,b004v2agie,723093602,"jeep car back seat baby viewing mirror, 8鈥?x 5鈥? attaches safely to headrest, black",baby,2,0,0,n,y,its ok,"this mirror moves, and it is very annoying to constantly have to adjust it. i do like the size of it but that is about it.",7/23/2013,-1,1
8618,us,22178720,r22jllp20nlhhb,b00e4bfxoy,220386441,"baby musical mobile, agptek庐 battery-operated baby bedding musical mobile plays twelve tunes",baby,2,0,0,n,y,and my two month old doesn't care but the parents find it a little annoying.,"plays 1 line of twelve songs, not 12 songs! works, and my two month old doesn't care but the parents find it a little annoying.",12/23/2014,1,0
8876,us,22858909,r26bxziogqfsw2,b000fmqws2,929016833,bright starts grab,baby,5,1,1,n,n,baby's first choice!,"i first purchased this toy when my son was about 2 1/2 months old. i was looking for a rattle that his tiny hands could grasp (they are surprisingly hard to find) and i was happy to have stumbled across this one. it was one of the first toys i bought him and i was excited to see his little face light up when he played with it. he is now almost 6 months old and this is still his favorite toy. he now has many other toys, and when i set him down for play time he is surrounded by about 10 other choices. he will always go for this rattle first, even if that means he has to belly scoot over the other ones to get to it. he loves to smack it against himself or on the ground to hear the rattle and since he is teething now he will chew on it too. i love that it travels well due to it's small size and that it cleans up easily. with that being said, the one downside is that when i do clean it a small amount of water will inevitably always get inside the rattle. while it's a little annoying, the water always dries pretty quickly on its own so i'm not worried about rubber ducky syndrome (mildew or mold inside). also, as much as he chews on this toy, i have never noticed any saliva getting through to the inside, just water. therefore, i don't feel it warrants the loss of any stars and my baby would definitely agree!",8/23/2013,-1,0
8983,US,23109119,R1NNFYX4UNACE1,B00BIFAEDY,955350284,dr. brown's prevent classic pacifier,Baby,1,1,2,N,Y,Cleaning is not easy,"Not good. Every time I wash this thing under running tap water, the water gets collected inside it. Very annoying to have water sitting in the little cavity when I want to use the pacifier. Now I just wipe these with the pacifier wipes, but AGAIN - washing should be the first and an easy option thou, sorry to say; with this one it isn't.",7/22/2014,-1,1
9037,us,23223217,r1wpddnw4orm68,b002j4u8p2,635390691,sassy fascination station,baby,4,1,1,n,y,"good, with a single tweak could be great.",the suction cup on this toy really needs to be stronger.<br /><br />while our son loves playing with this he often ends up removing the suction cup base from the surface we had stuck it on instead of the top and base separating. this isn't really a deal breaker for this toy just slightly annoying since he then pries apart the base and top and now i have two toys to find when he inevitably flings them across the room.,11/13/2013,1,0
