,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
1653,us,6612460,r2c6v9e91rklao,b00ipseri0,389658184,jj cole satchel diaper bag,baby,1,1,1,n,y,disappointed,i was very disappointed in the quality of this bag. i purchased it because it's large and matches our carseat.  i carried it less than a month and the straps started to tear. that's pretty sad when you pay so much for something.,2/4/2015,-1,0
1743,us,7201879,r2xb3hieclh8a8,b00e1ci5x2,990923789,philips avent digital video baby monitor with night vision,baby,2,0,1,n,y,"the monitor works fine, but the camera is not","at first the camera worked well, but then began to fail. the monitor works fine, but the camera is not. the problem is that i live in argentina, and i bought during my vacation in miami. what should i do? i am very disappointed. my country has restrictions on sending or receiving packages from abroad. what shoud i do?",7/31/2015,1,0
1817,us,7613980,r1bwmpnz57khva,b007blo8b8,403462537,stork craft portofino 4 in 1 fixed side convertible crib changer,baby,5,0,0,n,y,very satisfied all around.,"i was a little skeptical because of some of the negative comments people posted, but i have to say i am in love with this crib. i am 8 months pregnant i put the crib together myself in about three hours start to finish. the directions were not hard to understand at all if you have ever assembled anything. there was a mild odor because the product is new it didn't bother me and i didn't notice it the next day. also the matter base came a little damaged as well as minor scratch on the front rail. i got right on the phone with stork craft where i was connected to a very pleasant lady who helped me out and my new parts are already being processed and sent out. the crib is pretty big once it's together but it's beautiful and i don't see how you could be disappointed at such a great deal. highly recommend :)",8/7/2014,1,0
1933,US,8358576,R2K29JO6CHW9LY,B0057EEBAE,674959265,philips avent bpa-free advanced orthodontic soother pacifier,Baby,1,0,0,N,Y,I was really disappointed,"I was really disappointed, because in the picture are bottles and the name of product are pacifier, when I bought, I did not notice the name, but only in photo.<br />I would like know why is this so?<br />Tks",10/7/2013,1,0
2004,us,8853394,r28lwcs39ip8dx,b005i19loc,394814609,graco true focus digital video monitor,baby,2,0,0,n,y,it doesn麓t have 1000 feet range!,"i bought this monitor for the range of 300 mts. it claims to have. however, when tested by placing the camera in baby's room and monitor in my room, the signal was lost ... and they are contiguous rooms!<br />my apartment has less than 150 m2 so the monitor should work throughout the house, however it only works in the nursery nearby places.<br />we are disappointed with the purchase, because we made the effort to bring it to peru with the illusion of having a good monitor for our baby.",8/28/2014,1,0
2076,us,9362198,r1p0n8q632tb7i,b001iacjq4,333414679,stork craft hoop glider and ottoman set,baby,1,0,1,n,y,not impressed!,"very disappointed with this chair!! we thought this was going to be a great chair for our nursery, unfortunately it isn't! my husband put it together and it looked great and the first time i sat in it, it was great too! after our baby arrived i took her in her room to rock her and it squeezed and knocked so loud i had to get up!! it was awful! if it wouldn't of been such a pain to take apart and expensive to ship back we would of returned this!! my husband had to spray &#34;pam&#34; cooking spray all over the bottom of the chair at the joints to help with the noise! i would recommend paying a little more money and buying from a furniture store!",9/4/2014,1,1
2171,us,9900864,r1fyj1i80ab6n1,b00574n6zk,531405455,aosom 2in1 double baby bicycle bike trailer and stroller - red,baby,2,1,1,n,y,broken part,disappointed that there were no instructions on how to put the child in the trailer. it was confusing since i've never used one before. one of the lower straps had a broken ring and the belt buckle didn't click well; i was concerned my daughter would get out of the straps. she slipped down and out of the shoulder straps. we will have to use pillows to prop her up and can't currently use one side since that ring is broken.,8/10/2012,-1,0
2195,us,9942790,r1sfdwaacj4bzi,b00b3j76ng,199237890,"jellycat soft cloth books, tails collection",baby,3,0,0,n,y,would not buy again,"not worth the price!  i ordered silly tails, there is no story to it just describes the tail ( ie- shiny tail).  others have mentioned these books have a battery, this one does not so it does not make sounds....other than crinkling. i was hoping the tails could be removed and matched or rearranged.  so i am a bit disappointed with my purchase.",8/18/2015,1,0
2198,us,9944404,r2tfuvqw17jkso,b003ad7zg6,602728437,medela swing breastpump,baby,1,0,2,n,n,will never use medela again,"with my first child i was given the medela swing breastpump and did not like it at all. i found that it leaked and milk would get clogged in the main tube. i got mastitis three times in four months with my first child and i really think that this pump was one of the reasons why. i would also highly recommend getting a double pump over a single pump. you cut down on pumping by half, which is a must when you are sleep deprived or have more than one child. overall i was disappointed with this product.",1/19/2013,-1,1
2250,us,10019409,r28hc9wsyka22w,b00qu76g14,226204427,"better space seat side organizer, black",baby,2,1,1,n,y,most of the pockets are too small to be useful. it keeps slipping off the side of the ...,does not work as well as i hoped. the lower pockets are not accessible in a chevy truck. most of the pockets are too small to be useful. it keeps slipping off the side of the seat. the lower strap will not stay tight. disappointed,6/24/2015,-1,1
2299,us,10092609,r39p8xv2d50d4s,b00gizqd70,674040640,"silicone pocket bibs - revolutionary dual strap system, easy washable, wipe clean, waterproof catcher bibs. cute, cool, designer scoop bibs. kids love these fun and trendy food catching bibs. great gift ideas. best catch all bibs - lifetime guarantee",baby,5,0,0,n,y,best bib ever!,i researched bibs quite extensively and had to look hard to find this.  i finally choose it b/c of the fact that it wrapped around the child's body prohibiting them pulling it over their head (which happens a lot!).  it is adjustable and is so easy to clean and unlike other bibs.  going to restaurants and worrying about extra messes is no longer an issue because it can be wiped down quickly and stored cleanly in the diaper bag.  i've had several comments that people are impressed with the bib.  i just went to amazon to purchase several for shower gifts and was extremely disappointed to find that they are no longer in stock. i hope this changes soon.,7/2/2014,-1,1
2307,US,10116593,R3L4RKYFRMV26K,B009JVYQ6K,981812270,gerber first essentials soft center latex standard pacifier - colors may vary (pack of 4),Baby,3,1,1,N,Y,but if you are looking for the old style of these you will be disappointed.,"These were really small. 0-3 months. We couldn't find them any longer in the store (I guess they changed them) and well these were not exactly what we were looking for. My 22 month old does take these when he's awake though and the bigger ones when he sleeps so it worked out, but if you are looking for the old style of these you will be disappointed.",8/4/2014,-1,0
2316,US,10123510,R1JAOEPFA3AFCR,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,4,0,1,N,Y,The big bag is better than the little bag.,"I got this to put dirty/wet clothing and burp cloths in when out and about. I keep it in the diaper bag and never has anything else in the diaper bag got wet. The bag will keep other things next to it dry. I like that the big bag has the plastic clincher but I was disappointed that the small bag doesn't have one too, it is impossible to keep close without it. I got this set because of the little bag was included but the little bag is a waste of money and time.",12/16/2013,0,1
2352,US,10171391,RJCHQNBQHOBE7,B0006FHB5Q,626046952,changing lifestyles safe-er-grip 11.5 balance assist bar,baby,2,0,0,n,y,not great,very disappointed on this one.  we need it for my husband to hold onto to enter the bath and it doesn't stick.  it will loose suction at random times and you'll hear it crashing down into the tub.  it's on smooth ceramic tiles as well.  it should stay put.  not happy with this purchase.,3/24/2014,-1,1
2503,US,10457960,R1D3ZSPTE3D14J,B006X6KGBI,899854772,booginhead pacifier,Baby,4,0,1,N,Y,Mute Button Paci,Smaller than it looks and so the font on the pacifier is pretty small too. A little disappointed because I chose this one over another one that was only about a dollar more ...that one had the cute little semi-circle handle attachment too. Well the nipple size is good for a newborn so it's a keeper.,8/30/2012,1,1
2509,US,10463733,RTTCDP9NH0AU0,B004B9YMHS,371227007,mam perfect silicone pacifier,Baby,1,0,2,N,Y,Really disappointed because I wanted the green one,I order the green pacifier and when it arrived to my house it was white and had a duck on it ?!?!? Really disappointed because I wanted the green one !,5/18/2015,-1,0
2607,us,10628530,rga1eqjia30m,b0016l0mms,833280849,kalencom 2-in-1 potette plus,baby,1,0,1,n,y,cheap and not safe,"i thought this would be an amazing product. sadly very wrong. it works ok as a seat to put over a toilet seat i guess, but to use as a standing potty for emergencys a solid no! i tried to use this in my suv at the fireworks for my son to use, but the second he would sit on it it would collapse. so flimsy! not to mention if you have a boy there is not pee guard. very disappointed.",1/7/2013,-1,0
2790,US,10941046,RT3JXKBOB89GN,B004GY8A58,343148814,the first years gumdrop newborn pacifier,Baby,1,0,0,N,Y,Very disappointed.,"Newborn and 0-3 months are not the same size. 0-3 is noticeably larger. I tried those with my 2 week old, but they were too large for him.  I was lead to believe I was ordering newborn. I did not need another set of 0-3. Very disappointed.",2/10/2015,1,0
2812,US,10972101,R11CQR1W21AIA5,B001KK6I8M,396695183,wubbanub infant pacifier - red dog,Baby,1,3,3,N,N,I'm so disappointed. My daughter is very attached to her red ...,"I'm so disappointed. My daughter is very attached to her red dog so on here I bought 3 more so over time I can replace them. It was NOT the same as the one from the store. The first thing I noticed was that the packaging was different. The Wubbanub in the store comes in a box, this was in a bag. Then I noticed the dog was a much lighter color. Opened one up and have it to my daughter anyway and she wouldn't take it.... I put the binky in my mouth to see if it was different and it was clear why. The binky part feels textured, almost like it has dust all over it (yes it was cleaned first). What a disappointment. Only thing I can think of is that these are knockoffs.",7/21/2014,1,1
2843,us,11001751,r1eklmli39npxe,b001iafqnw,494690627,"funtosee funberry farm nursery and bedroom make-over decal kit, farmyard",baby,2,0,0,n,y,doesnt last,"i followed all the directions and now, a little over 6 months later and its all peeling off :( the kids are so disappointed - and i am out all that money :(",11/13/2013,1,0
2889,us,11075693,r1832fv4hd6as0,b004gy8a58,343148814,the first years gumdrop newborn pacifier,baby,3,1,2,n,n,"ok, but not a soothie","i bought these (not on amazon) at the store today. my son is 3 months old and ebf and has never taken a pacifier and all of a sudden yesterday magically started taking the soothie (he always spit them out and made yuck faces before and would prefer breast, his hand, or my hand). i was so excited, but didn't like how it covered his nose, and in my excitement i ran to the store and bought two gumdrop pacifiers. when i got them out of the package though, i started to wonder if they were really just like the soothie like i had been told. they were heavier, thicker, stiffer, and more plastic-y feeling.  my son does take it, but he isn't as willing to take it and it falls out of his mouth a lot more than the soothie and he won't sleep with it in his mouth.  i must say i am a bit disappointed.",5/4/2011,-1,0
2925,us,11135014,r3ouf32g7ojj4y,b00m1y9p3g,697174910,marathon clicktight convertible car seat color: rio,baby,1,0,0,n,y,disappointed,"we had a &#34;normal&#34; marathon 5 years ago and loved it.  this seat is impossible to &#34;easily&#34; install.  it's bulky and heavy, and impossible to clean.  i am really disappointed with the clicktight addition and wish i could have my plain britax back.",8/15/2015,1,0
2976,us,11199802,r3mzkh4gkwjiqb,b004iplfno,303912799,naturepedic no compromise organic cotton classic lightweight dual firmness crib mattress,baby,2,4,6,n,n,contains polyethelene foam - i prefer natural rubber,"i purchased a naturepedic bassinet pad and was disappointed to learn that the core of naturepedic bassinet pads are made of \\30% polyethylene foam\\ which they call \\air-core.\\ i thought they were only coated with polyethylene. i would much prefer a mattress or pad with a natural rubber core. the naturepedic representative said the naturepedic crib mattresses also contain this same polyethylene foam, although i'm not sure how much. i just do not feel comfortable putting my baby on their mattresses.",5/30/2013,1,0
2988,US,11213546,R126OT6G4MWB1,B005YT9Q66,808441948,"natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,3,1,2,N,Y,Good but prefer the Round,"My son loves this pacifier, just as he loves all his natursuttens, however I was a little disappointed by the butterfly. Whereas most butterfly pacifiers fall well below the nasal passages, this one pushes right up against them- at least on my son. I find I am more comfortable giving him the natursutten round pacifier. The butterfly is great in theory but personally, I prefer their round now that we've tried both out.",11/6/2013,1,0
3083,US,11378654,R1UF24PNGAO3Z9,B006G9F8AQ,454116188,"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,2,0,1,N,Y,New style = cheap feeling and poor quality,"So disappointed with a recent order of these pacifiers. My newest baby had been using one from two years ago (2012) that my older child never used. We love the old one鈥攕turdy, thick, quality rubber, darker amber color, matte look/feel, perfectly molded. Though after 3 months of consistent use it has started to wear down/disintegrate. But this new 2-pack I just received is nothing like the ones from two years ago. They're cheap feeling, flimsy, thinner, shiny, the edges are ragged with extra rubber pieces. I'm so let down because we've loved our old Natursutten SO much! The old one is so rich looking. The new style is no better than the cheap ones from the grocery store. Sad.",11/7/2014,-1,0
3115,us,11425002,rwpq56hz3kx4c,b009l1vwco,929711168,cuisinart bfm-1000 baby food maker and bottle warmer,baby,5,1,1,n,y,perfect,"we were contemplating getting a baby bullet but had read some bad reviews. we purchased this based on all the rave reviews and we were not disappointed. it's easy to use, clean and its compact size doesn't take up too much room in the kitchen.",4/15/2013,1,0
3330,us,11782760,r3bfc24ilcxq4c,b007fi2khg,682078156,baby shower favor cake kit,baby,1,0,0,n,y,"no good, was incomplete and the price is not good ...","no good, was incomplete and the price is not good a lot of money for this i'm very disappointed",3/4/2015,-1,1
3352,us,11808532,r2822r7kgguu41,b00dclxpug,21390007,"baby aio washable reusable adjustable one size cloth pocket diaper , cow",baby,5,0,0,n,y,wonderful diapers! a+ i love this brand!!,"i've tried several brands and these are by far my favorite. they feel amazing, wash up like new & i've never had 1 leak (unlike others). for the price it's silly not to try them. i don't think you'll be disappointed.",2/20/2015,1,0
3446,US,11991107,R7G179YAE43QP,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,1,3,6,N,Y,Extremely disappointed :(,"I was desperately looking for solution to the pacifier always falling out of my 2 month old baby's mouth making him cry hysterically particularly when I'm driving. I read reviews and thought this product would be a lifesaver but I was so disappointed. First, the pacifier that comes with the toy is flimsy, it's not the same quality as the actually one that you buy separately. Also, the way it is sewn on to the mouth of the toy, it pulls the pacifier out of the baby's mouth making it even more difficult for the baby to hang on to it then if it was just a pacifier without the toy. I waited by the door to receive this and unfortunately it was a huge waste. Going back to holding the pacifier in myself.",1/6/2013,-1,1
3448,US,12000031,R27UYFGWMH9DDX,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,3,6,7,N,Y,Dragon wubbanub,"I really was excited about this item, but I was disappointed when I received it. The quality of the dragon reminded me of a toy from a happy meal, not the high quality plush I expected for $20. It is cute, though, and the colors are nice and bright.",6/20/2011,1,1
3492,us,12077906,r37mwz7rkpz3gz,b0006gd7p8,93479715,baby jogger performance series single 20/ navy (discontinued by manufacturer),Baby,5,1,1,N,N,"Best baby purchase I made! Drop those pregnancy pounds, Mommies!","I absolutely love this stroller (I have red). As a previous reviewer noted, it's easy to assemble. It's also light, very easy to manoeuvre, and my son is comfortable in it. As an avid runner, I bought one for my first son because I was very eager to get back out there. This stroller made it easy and I was back in shape in no time. I'm expecting my second son in a few weeks and would have bought a double jogger from Baby Jogger but was generously given a Bob Revolution Duallie. It's gotten great reviews, too, but I loved this stroller so much I was almost disappointed. We'll see! I HIGHLY recommend this stroller. It is definitely worth the price.",6/23/2008,1,0
3544,us,12149363,rdg9g0247oxnh,b005pk1d42,599033433,diono warm n go bottle warmer (discontinued by manufacturer),Baby,1,0,0,N,Y,Very disappointed.,I used it one time and after that it did not heat at all. Very disappointed.,3/3/2015,-1,0
3656,US,12286563,R2WQ4AOF7UZ6D7,B004UMBOJ0,623667867,pacimals huggable baby pacifier,Baby,3,0,0,N,Y,appears different,The item that was sent to me looked much different from the picture as shown. The texture of the bear and shape of the bear is much cheaper looking and different. I have leslie the lamb pacimal and thus was very much excited to get brody the bear.... yet it has left me disappointed. I feel like i was given an imitation and not the actual. I give it a 3 star because the packaging was also poorly sent. It was all torn up.,2/15/2014,-1,0
3686,US,12329956,R2MBPE42AL8HJB,B00I0M8QTW,339747365,"tommee tippee night pacifier, 2 count",Baby,4,0,0,N,Y,"Functional, but don't buy them for aesthetic reasons",My baby really likes these pacifiers and the handle makes them easy to hold onto or attach to his clothes (or ours if we are wearing him). The designs don't last beyond several washings though and they don't glow in the dark. I'm especially disappointed that feature doesn't work better because I ws excited to have some help when feeling around for a dropped paci in the dark while trying to soothe the baby back to sleep.,8/27/2015,1,0
3705,US,12344429,R202TW1OAFI3II,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,1,0,3,N,Y,Not what I ordered,I specifically paid the difference to get the pink elephant wubbanub. Instead I received the plain gray elephant wubbanub with a sticker on the back of the package that says Mary Meyer Ella Bella Elephant wubbanub. Very disappointed. The packaging it came in didn't have any return labels or anything as well. Too late to get it in time for Christmas anyways..,12/22/2012,1,0
4369,us,13323000,r2n530eqt2b975,b00aivn87i,645835261,boppy cuddle pillow,baby,4,2,2,n,n,pretty happy.,"i got this pillow to help with my hip and back pain during pregnancy. i was a little disappointed in the lack of &#34;firmness&#34;. the pillow is pretty flimsy, but really still gets its job done. i do enjoy the shape of it. it is very nice having the support under my belly. i do wish it had a removable cover to wash, though.",12/5/2014,0,0
4479,US,13476648,R1L5E0RE0Q4WWE,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,1,2,6,N,Y,Giraffe sprung a leak,"I was given 2 wubbanubs as a gift for my twins, and they loved them so much I ordered 2 more. I wanted a spare for washing & in case we lost one. I ordered a giraffe & elephant to go with the frog & red dog that we already have. They arrived just the other day and I gave the giraffe to my son for the first time yesterday. Today I realized there is a tiny hole in the leg and it is leaking tiny beads. Now I'm afraid to give any of these to my children. I'm disappointed because it seemed like such a great product & the kids love them.",7/9/2014,1,0
4588,US,13649055,R2H2LOZHPYIW0P,B002UXQRH0,956279524,"nuk bpa free pacifier carry case, colors may vary (discontinued by manufacturer) (discontinued by manufacturer)",Baby,2,3,6,N,Y,small,I was disappointed in this. It claims to accommodate 2 pacifiers but I could barely get one in. I am using the Soothie pacifiers.,3/11/2011,-1,0
4649,US,13730880,R1NZGCW1OUM9UA,B00I90HUVK,878974810,"mary meyer wubbanub confetti wubbanub plush pacifier, puppy (discontinued by manufacturer)",Baby,3,0,0,N,Y,Wubbanub Pacifier Confetti Puppy,"I am a little disappointed in this cute puppy Wubbanub. It is a dirty gray color, not at all appealing to look at. It looks as if it's been on the floor and dirtied up.<br />The Wubbanub concept is very good though. I'd recommend a different one though.",11/23/2014,-1,1
4682,us,13790300,r1ppuxzpohdyc1,b00553j47c,911551577,j.i.p set of 4 plush masks,baby,5,2,2,n,y,too cute!!,"the little masks are so cute. i was so impressed with the quality. even the back of the mask is very well made and nicely finished. the elastic part is covered in fabric and feels comfortable to wear. you will not be disappointed with this purchase.<br />i'm not sure if it's obvious in the description but these masks are for children, probably suitable for 18 months- 6 years. it will fit on an adult's head because the elastic is very stretchy but the nose doesn't fall in the right place and it will look funny. this is a small thing but the eye opening placement is a little awkward, they seem a little too far apart. my son can still see through it but the spacing is strange, even for an adult.",3/18/2012,1,1
4703,US,13817610,R3LEK9738EU5N7,B000P39N6E,729398287,wubbanub infant pacifier ~ blue pony,Baby,5,0,0,N,Y,Love the Wubbanub,"I had purchased one of these for each of my previous children so i thought i would buy one for my newest addition. Once again i was not disappointed. My son loves it and it goes everywhere with us. It has helped my son sleep in his crib over night, it gives him something to cuddle with. In short I love it!",3/28/2012,1,0
4782,us,13950808,r1fdeaxoidv9h3,b0006hbrya,338831367,"britax marathon convertible car seat, granite",baby,5,4,4,n,n,best car seat ever,"i did the research thru word of mouth and consumer reports, i must admit i did fall for the negative review from consumers and purchased another car seat.  i purchased the cosco alpha omega convertible. let me tell you after three hours of trying to install it into my suv, i gave up and returned it.  the seat would slide from side and side after it was properly installed.  i purchased the marathon and after three minutes the car seat was installed.  the seat would not budge.  the latch system is easy to us and since it has individual tension releases on each side it makes it very easy to operate. the car seat is costly but its worth it from an installation and safety perspective.  there are web sites that offer the marathon at a discounted rate [...]  also in nj buy buy baby is offering 10% coupons.  buy this and you will not be disappointed.  <br />",4/8/2005,1,1
4796,US,13971521,R35BZWW33FZ5DD,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,3,1,1,N,N,Cute but poor workmanship,"When I purchased this, I couldn't  wait to get it thru mail! It was cute alright but when I opened the package and looked at the item closely, I was so disappointed with the workmanship. I could see the stuffing inside and the thread looks like it's coming off. My daughter isn't a heavy pacifier-user but I bought this with the idea that the wubbanub might be her bedtime buddy and it's cute so imagine my disappointment when the item isn't as good in workmanship, would expect more for a $13 pacifier buddy. Would've been a 5 star if it was made properly.",6/8/2014,1,1
4851,us,14050375,r3e5ab8ghxdmgo,b00d3mprdc,608278801,i-unik hisense sero 7 tablet multi-angle case / cover [retail packaging & free stylus pen] (available in both lt & pro models),baby,5,0,0,n,y,great!,"this is a great case, well made. you will not be disappointed with this case, i guarantee it... great value!",7/6/2013,1,1
